R[472]	1413001	1416000
R[473]	1416001	1419000
R[474]	1419001	1422000
R[475]	1422001	1425000
R[476]	1425001	1428000
R[477]	1428001	1431000
R[478]	1431001	1434000
R[479]	1434001	1437000
R[480]	1437001	1440000
R[481]	1440001	1443000
R[482]	1443001	1446000
R[483]	1446001	1449000
R[484]	1449001	1452000
R[485]	1452001	1455000
R[486]	1455001	1458000
R[487]	1458001	1461000
R[488]	1461001	1464000
R[489]	1464001	1467000
R[490]	1467001	1470000
R[491]	1470001	1473000
R[492]	1473001	1476000
R[493]	1476001	1479000
R[494]	1479001	1482000
R[495]	1482001	1485000
R[496]	1485001	1488000
R[497]	1488001	1491000
R[498]	1491001	1494000
R[499]	1494001	1497000
R[500]	1497001	1500000
R[501]	1500001	1503000
R[502]	1503001	1506000
R[503]	1506001	1509000
R[504]	1509001	1512000
R[505]	1512001	1515000
R[506]	1515001	1518000
R[507]	1518001	1521000
R[508]	1521001	1524000
R[509]	1524001	1527000
R[510]	1527001	1530000
R[511]	1530001	1533000
R[512]	1533001	1536000
R[513]	1536001	1539000
R[514]	1539001	1542000
R[515]	1542001	1545000
R[516]	1545001	1548000
R[517]	1548001	1551000
R[518]	1551001	1554000
R[519]	1554001	1557000
R[520]	1557001	1560000
R[521]	1560001	1563000
R[522]	1563001	1566000
R[523]	1566001	1569000
R[524]	1569001	1572000
R[525]	1572001	1575000
R[526]	1575001	1578000
R[527]	1578001	1581000
R[528]	1581001	1584000
R[529]	1584001	1587000
R[530]	1587001	1590000
R[531]	1590001	1593000
R[532]	1593001	1596000
R[533]	1596001	1599000
R[534]	1599001	1602000
R[535]	1602001	1605000
R[536]	1605001	1608000
R[537]	1608001	1611000
R[538]	1611001	1614000
R[539]	1614001	1617000
R[540]	1617001	1620000
R[541]	1620001	1623000
R[542]	1623001	1626000
R[543]	1626001	1629000
R[544]	1629001	1632000
R[545]	1632001	1635000
R[546]	1635001	1638000
R[547]	1638001	1641000
R[548]	1641001	1644000
R[549]	1644001	1647000
R[550]	1647001	1650000
R[551]	1650001	1653000
R[552]	1653001	1656000
R[553]	1656001	1659000
m	1659001	1662000
sdhet	1662001	1665000
sdsp	1665001	1668000
